name,auth,translator,publisher,date,price,rating,hot,url
球状闪电,刘慈欣 , 四川科学技术出版社 , 四川科学技术出版社 , 2005-6 , 22.00元,8.7,54169,https://book.douban.com/subject/1192090/
尘埃落定,阿来 , 人民文学出版社 , 人民文学出版社 , 1998-3-1 , 22.0,8.5,52181,https://book.douban.com/subject/1080309/
情书,[日] 岩井俊二 , 穆晓芳 , 天津人民出版社 , 2004-7 , 18.00元,8.6,86882,https://book.douban.com/subject/1080370/
明朝那些事儿（壹）,当年明月 , 中国友谊出版公司 , 中国友谊出版公司 , 2006-9 , 24.80,8.7,183197,https://book.douban.com/subject/1873231/
茶花女,小仲马 , 王振孙 , 外国文学出版社 , 1997-3 , 9.00元,8.2,108001,https://book.douban.com/subject/1013380/
长日将尽,[英] 石黑一雄 , 冯涛 , 上海译文出版社 , 2018-5 , 48.00元,8.9,9830,https://book.douban.com/subject/30142261/
麦琪的礼物,[美] 欧·亨利 , 张经浩 , 上海社会科学院出版社 , 2003-7 , 25.00元,8.6,58518,https://book.douban.com/subject/1051193/
德米安,[德] 赫尔曼·黑塞 , 丁君君、谢莹莹 , 上海人民出版社 , 2009-3 , 25.00元,9.0,15914,https://book.douban.com/subject/3578470/
小径分岔的花园,[阿根廷] 豪·路·博尔赫斯 , 王永年 , 上海译文出版社 , 2015-7 , 23.00,8.9,16890,https://book.douban.com/subject/25796120/
苏菲的世界,[挪] 乔斯坦·贾德 , 萧宝森 , 作家出版社 , 2007-10 , 26.00元,8.8,38570,https://book.douban.com/subject/2284311/
第七天,余华 , 新星出版社 , 新星出版社 , 2013-6 , 29.50元,6.9,55748,https://book.douban.com/subject/24540864/
受戒,汪曾祺 , 漓江出版社 , 漓江出版社 , 1987-10 , 3.95元,9.3,12997,https://book.douban.com/subject/1760432/
那个不为人知的故事,twentine , 江苏文艺出版社 , 江苏文艺出版社 , 2015-12 , 32.00元,8.6,13635,https://book.douban.com/subject/26680113/
那不勒斯故事四部曲,艾琳娜.斐蘭德 , 李靜宜 ,艾琳娜.斐蘭德 , 李靜宜 , 大塊文化,9.2,10141,https://book.douban.com/subject/27204805/
微微一笑很倾城,顾漫 , 江苏文艺出版社 , 江苏文艺出版社 , 2009-8 , 25.00,7.9,95659,https://book.douban.com/subject/3879301/
低智商犯罪,紫金陈 , 天津人民出版社 , 天津人民出版社 , 2020-3 , 48.00元,7.2,2494,https://book.douban.com/subject/34996662/
殺破狼,Priest , 龍馬文化 , 龍馬文化 , 2016-9 , 臺幣1200圓,8.8,14211,https://book.douban.com/subject/26939596/
13 67,陳浩基 , 皇冠 , 皇冠 , 2014-6-9 , NTD 350,9.1,5566,https://book.douban.com/subject/25897884/
莫斯科绅士,[美] 埃默·托尔斯 , 马韧 , 湖南文艺出版社 , 2018-6 , 79.80元,8.9,6991,https://book.douban.com/subject/30128204/
半生缘,张爱玲 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2006-12 , 28.00元,8.6,70426,https://book.douban.com/subject/1963684/
鬼吹灯之精绝古城,天下霸唱 , 安徽文艺出版社 , 安徽文艺出版社 , 2006 , 25.0,8.1,73589,https://book.douban.com/subject/1882933/
动物农场,[英]乔治·奥威尔 , 荣如德 , 上海译文出版社 , 2010.9 , 22.00元,9.4,12573,https://book.douban.com/subject/4908879/
新参者,[日] 东野圭吾 , 岳远坤 , 南海出版公司 , 2016-1 , 39.50元,8.2,26065,https://book.douban.com/subject/26639966/
一个人的朝圣,[英] 蕾秋·乔伊斯 , 黄妙瑜 , 北京联合出版公司 , 2013-9-1 , 32.80,8.1,69005,https://book.douban.com/subject/24934182/
ZOO,[日] 乙一 , 李颖秋 , 当代世界出版社 , 2007-10 , 20.00元,8.6,34728,https://book.douban.com/subject/2297697/
伪装学渣2,木瓜黄 , 北京时代华文书局 , 北京时代华文书局 , 2019-9 , 39.80元,7.0,1930,https://book.douban.com/subject/34810988/
回归故里,[法]迪迪埃·埃里蓬 , 王献 , 上海文化出版社 , 2020-7 , 48.00元,9.2,258,https://book.douban.com/subject/34942789/
亮剑,都梁 , 解放军文艺出版社 , 解放军文艺出版社 , 2005-3 , 28.00元,8.9,20191,https://book.douban.com/subject/1088022/
建筑师,(美) 大卫·马祖凯利 , 艾琦 , 北京联合出版公司 , 2019-3 , 198.00元,9.1,3411,https://book.douban.com/subject/30218241/
我不喜欢人类，我想住进森林,[挪威] 阿澜·卢 , 宁蒙 , 四川文艺出版社 , 2020-2 , 48,7.3,1427,https://book.douban.com/subject/34869425/
悲惨世界（上中下）,[法] 雨果 , 李丹、方于 , 人民文学出版社 , 1992-6 , 66.00元,9.0,50364,https://book.douban.com/subject/1205054/
强风吹拂,三浦紫苑 , 林佩瑾、李建铨、杨正敏 , 广西师范大学出版社 , 2015-1-1 , 39.00元,9.0,11420,https://book.douban.com/subject/26210487/
坟场之书,[英] 尼尔·盖曼 , 李雅欣 , 江苏凤凰文艺出版社 , 2020-2-21 , 48,8.2,1778,https://book.douban.com/subject/34954108/
梦里花落知多少,郭敬明 , 春风文艺出版社 , 春风文艺出版社 , 2003-11 , 20.00元,7.1,162338,https://book.douban.com/subject/1016300/
绝对不在场证明,[日] 大山诚一郎 , 曹逸冰 , 上海文艺出版社 , 2020-5 , 36.00元,7.5,1221,https://book.douban.com/subject/34998167/
彷徨,鲁迅 , 人民文学出版社 , 人民文学出版社 , 1973年3月 , 0.37元,9.0,22675,https://book.douban.com/subject/1449348/
有匪（全集）,Priest , 湖南文艺出版社 , 湖南文艺出版社 , 2017-10 , 140.00元,8.6,11919,https://book.douban.com/subject/27198567/
看不见的城市,[意大利] 伊塔洛·卡尔维诺 , 张密 , 译林出版社 , 2012-4 , 25.00元,9.0,17870,https://book.douban.com/subject/10555509/
倚天屠龙记(共四册),金庸 , 三联书店 , 三联书店 , 1999-04 , 47.00,8.6,49862,https://book.douban.com/subject/1070851/
找不到工作的一年,[日] 吉田修一 , 覃思远 , 上海人民出版社 , 2020-7 , 55.00元,8.6,91,https://book.douban.com/subject/35067527/
步履不停,[日] 是枝裕和 , 郑有杰 , 北京联合出版公司 , 2017-5 , 36.80元,8.7,25729,https://book.douban.com/subject/26963321/
长安十二时辰 上,马伯庸 , 湖南文艺出版社 , 湖南文艺出版社 , 2017-1-1 , CNY 79.60,8.4,40590,https://book.douban.com/subject/26899537/
棋王,阿城 , 上海三联书店 , 上海三联书店 , 2019-4 , 48.00元,9.0,5813,https://book.douban.com/subject/30330181/
教父,(美)马里奥·普佐 , 姚向辉 , 江苏文艺出版社 , 2014-4 , 45,9.1,17056,https://book.douban.com/subject/25762009/
你一生的故事,[美] 特德·姜 , 李克勤、王荣生、姚向辉 , 译林出版社 , 2015-5 , 36.00元,8.6,22290,https://book.douban.com/subject/26295448/
东方快车谋杀案,[英] 阿加莎·克里斯蒂 , 郑桥 , 新星出版社 , 2013-4 , 26.00元,8.9,27834,https://book.douban.com/subject/24153048/
网内人,陈浩基 , 九州出版社 , 九州出版社 , 2019-8 , 62.00元,8.2,8926,https://book.douban.com/subject/34262174/
人生的枷锁,[英] 毛姆 , 张柏然、张增健、倪俊 , 上海译文出版社 , 2007-3 , 32.00元,9.0,20388,https://book.douban.com/subject/2035171/
白色橄榄树,玖月晞 , 百花洲文艺出版社 , 百花洲文艺出版社 , 2019-4 , 69.80元,8.8,3014,https://book.douban.com/subject/33401169/
十宗罪,蜘蛛 , 湖南文艺出版社 , 湖南文艺出版社 , 2010-12 , 26.00元,6.6,15907,https://book.douban.com/subject/5383916/
八百万种死法,[美] 劳伦斯·布洛克 , 潘源、王默 等 , 新星出版社 , 2006-9 , 29.00元,7.7,7989,https://book.douban.com/subject/1867064/
活着,余华 , 南海出版公司 , 南海出版公司 , 1998-5 , 12.00元,9.1,191193,https://book.douban.com/subject/1082154/
鼠之夜,[日] 连城三纪彦 , 吴曦 , 新星出版社 , 2020-6 , 52.00,8.5,339,https://book.douban.com/subject/35058746/
暗室手册,[美] 耶日·科辛斯基  (Jerzy Kosinski) , 杨向荣 , 上海人民出版社 , 2020-4-20 , 49.00元,8.2,358,https://book.douban.com/subject/34991772/
红玫瑰与白玫瑰,张爱玲 , 花城出版社 , 花城出版社 , 1996-06 , 12.80元,8.4,79466,https://book.douban.com/subject/1014278/
追忆似水年华,[法] 马塞尔·普鲁斯特 , 李恒基、徐继曾、桂裕芳、袁树仁、潘丽珍、许渊冲、许钧、杨松河、周克希、张小鲁、张寅德、刘方、陆秉慧、徐和瑾、周国强 , 译林出版社 , 2012-6 , 328.00元,9.2,4386,https://book.douban.com/subject/10779650/
洛丽塔,[美] 弗拉基米尔·纳博科夫 , 主万 , 上海译文出版社 , 2005-12 , 27.00元,7.7,68096,https://book.douban.com/subject/1465324/
红与黑,[法] 司汤达 , 张冠尧 , 人民文学出版社 , 2002 , 20.00元,8.2,47796,https://book.douban.com/subject/1007433/
冰与火之歌,[美]乔治·R.R.马丁 , 谭光磊、屈畅、胡绍晏 , 重庆出版社 , 2013-10-1 , 330.00元,9.5,9503,https://book.douban.com/subject/25826936/
永恒的终结,[美] 艾萨克·阿西莫夫 , 崔正男 , 江苏凤凰文艺出版社 , 2014-9-1 , 32.00元,9.0,24021,https://book.douban.com/subject/25829693/
书店日记,[英] 肖恩·白塞尔 , 顾真 , 广西师范大学出版社 , 2019-9 , 79.00元,8.1,4360,https://book.douban.com/subject/33459737/
安德鲁不想孤独终老,【英】理查德·罗珀 , 王颖 , 上海文艺出版社 , 2020-4-1 , 49.90元,7.8,1255,https://book.douban.com/subject/34982078/
黄金时代,王小波 , 北京十月文艺出版社 , 北京十月文艺出版社 , 2017-4 , 35.00元,8.8,9176,https://book.douban.com/subject/27013741/
人间失格,[日] 太宰治 , 烨伊 , 武汉出版社 , 2011-12 , 25.00元,8.3,35832,https://book.douban.com/subject/6973970/
秘密,[日] 东野圭吾 , 连子心 , 南海出版公司 , 2017-11 , 45.00元,8.0,10217,https://book.douban.com/subject/27115970/
丰乳肥臀,莫言 , 中国工人出版社 , 中国工人出版社 , 2003-09 , 49.80元,8.1,12752,https://book.douban.com/subject/1010349/
地下室手记,(俄罗斯) 陀思妥耶夫斯基 , 曾思艺 , 浙江文艺出版社 , 2020-5 , 39.8,9.5,505,https://book.douban.com/subject/34990839/
荆棘鸟,[澳] 考琳·麦卡洛 , 曾胡 , 译林出版社 , 1998-7 , 28.00元,8.6,45262,https://book.douban.com/subject/1086249/
人间失格,太宰治 , 杨伟 , 作家出版社 , 2015-8 , 25.00元,8.2,31444,https://book.douban.com/subject/26647769/
金阁寺,[日] 三岛由纪夫 , 唐月梅 , 上海译文出版社 , 2009-1 , 24.00,8.7,20394,https://book.douban.com/subject/3391248/
一个叫欧维的男人决定去死,[瑞典] 弗雷德里克·巴克曼 , 宁蒙 , 四川文艺出版社 , 2017-7 , 39.8,9.2,8375,https://book.douban.com/subject/27054340/
雨,[马来西亚] 黄锦树 , 四川人民出版社 , 四川人民出版社 , 2018-3 , 38.00元,8.4,8079,https://book.douban.com/subject/27192538/
安娜·卡列尼娜,[俄] 列夫·托尔斯泰 , 草婴 , 上海文艺出版社 , 2007-8 , 37.00元,9.2,10316,https://book.douban.com/subject/2253380/
魔道祖師 二,墨香銅臭 , 平心工作室 , 平心工作室 , 2016-12-8 , NT330元,8.1,7192,https://book.douban.com/subject/26924198/
马可瓦尔多,[意] 伊塔洛·卡尔维诺 , 马小漠 , 译林出版社 , 2020-1 , 42.00元,9.1,1171,https://book.douban.com/subject/34799583/
棋王,阿城 , 作家出版社 , 作家出版社 , 1999-10 , 13.00,8.8,21928,https://book.douban.com/subject/1020961/
棋王·树王·孩子王,阿城 , 江苏文艺出版社 , 江苏文艺出版社 , 2016-3-1 , 58.00,9.2,9267,https://book.douban.com/subject/26734559/
蝲蛄吟唱的地方,[美] 迪莉娅·欧文斯 , 王泽林 , 博集天卷 | 湖南文艺出版社 , 2019-10 , 58,8.7,1983,https://book.douban.com/subject/34813209/
俗世奇人,冯骥才 , 作家出版社 , 作家出版社 , 2008-12 , 18.00元,8.5,15594,https://book.douban.com/subject/3389984/
推理要在本格前,[日] 谷崎润一郎、[日] 芥川龙之介、[日] 梦野久作、[日] 江户川乱步、[日] 佐藤春夫、[日] 山本周五郎、太宰治、[日] 海野十三、[日] 坂口安吾、小酒井不木等 , 徐建雄 , 浙江文艺出版社 , 2020-4 , 49.80元,7.9,458,https://book.douban.com/subject/34998081/
海风中失落的血色馈赠,[加拿大] 阿利斯泰尔·麦克劳德 , 陈以侃 , 上海文艺出版社 , 2015-6-1 , CNY 20.00,9.1,10016,https://book.douban.com/subject/26357614/
永远不要说你老了,[日] 村上龙 , 张智渊 , 江苏凤凰文艺出版社 , 2020-5 , 48.00,7.9,253,https://book.douban.com/subject/35011091/
金瓶梅,笑笑生【著】、董玉振【校】 , 新加坡南洋出版社 , 新加坡南洋出版社 , 2009-11-1 , 466,9.2,2745,https://book.douban.com/subject/1916451/
鬼吹灯之云南虫谷,天下霸唱 , 安徽文艺出版社 , 安徽文艺出版社 , 2006-11 , 26.80元,8.0,34477,https://book.douban.com/subject/1926103/
嫌疑人X的献身,[日]东野圭吾 , 刘子倩 , 南海出版公司 , 2014-6-1 , 35.00元,9.0,54343,https://book.douban.com/subject/25924253/
聊天记录,[爱尔兰] 萨莉·鲁尼 , 钟娜 , 上海译文出版社 , 2019-7-22 , 49.80元,7.1,4494,https://book.douban.com/subject/33422832/
倾城之恋,张爱玲 ," 北京出版集团公司,北京十月文艺出版社 "," 北京出版集团公司,北京十月文艺出版社 ", 2012-6-1 , 29.80元,8.7,21950,https://book.douban.com/subject/10757940/
如父如子,[日] 是枝裕和、[日] 佐野晶 , 丹勇 , 湖南文艺出版社 , 2018-4 , 49.80,8.9,16418,https://book.douban.com/subject/27611824/
佐贺的超级阿嬷,[日] 岛田洋七 , 陈宝莲 , 南海出版公司 , 2007-3 , 20.00元,8.7,18739,https://book.douban.com/subject/2008284/
